count,hybrid_mask
1,?l?l?d?d?d?s?s?d?d?d?s
1,?l?l?d?d?d?s?s?d?d?d?d
1,?l?l?d?d?d?s?s?d?d
1,?l?l?d?d?d?s?l?s?l
1,?l?l?d?d?d?s?l?s?d?d
1,?l?l?d?d?d?s?l?s
1,?l?l?d?d?d?s?l?l?s?d?d?l
1,?l?l?d?d?d?s?l?l?s
1,?l?l?d?d?d?s?l?l?l?l
1,?l?l?d?d?d?s?l?l?l
1,?l?l?d?d?d?s?l?l?d?d
1,?l?l?d?d?d?s?l?d?d?d?d
1,?l?l?d?d?d?s?d?w2
1,?l?l?d?d?d?s?d?s?d
1,?l?l?d?d?d?s?d?s
1,?l?l?d?d?d?s?d?l?l?d
1,?l?l?d?d?d?s?d?l?l
1,?l?l?d?d?d?s?d?l
1,?l?l?d?d?d?s?d?d?l
1,?l?l?d?d?d?s?d?d?d?u?s?u?s
1,?l?l?d?d?d?s?d?d?d?s?l?l
1,?l?l?d?d?d?s?d?d?d?s?d?d?s?d?d
1,?l?l?d?d?d?s?d?d?d?s?d?d?d?d
1,?l?l?d?d?d?s?d?d?d?s
1,?l?l?d?d?d?s?d?d?d?l?l?s?s
1,?l?l?d?d?d?s?d?d?d?l?l
1,?l?l?d?d?d?s?d?d?d?l?d?d?d
1,?l?l?d?d?d?s?d?d?d?l
1,?l?l?d?d?d?s?d?d?d?d?d?l?s?d?d?d
1,?l?l?d?d?d?s?d?d?d?d?d?d
1,?l?l?d?d?d?s?b?b?b
1,?l?l?d?d?d?l?w4?l
1,?l?l?d?d?d?l?w3?w3?d?d
1,?l?l?d?d?d?l?w3?l
1,?l?l?d?d?d?l?w3?d?d
1,?l?l?d?d?d?l?u?u?d
1,?l?l?d?d?d?l?u?s
1,?l?l?d?d?d?l?u?l?u
1,?l?l?d?d?d?l?s?w2
1,?l?l?d?d?d?l?s?s
1,?l?l?d?d?d?l?s?l?l?l?l?s?l?l
1,?l?l?d?d?d?l?s?l?l?d
1,?l?l?d?d?d?l?s?l?d?l?l?d
1,?l?l?d?d?d?l?s?l?d?l?d
1,?l?l?d?d?d?l?s?d?l?s?d
1,?l?l?d?d?d?l?s?d?l?l?l
1,?l?l?d?d?d?l?s?d?l?l?d?d?l?s?d
1,?l?l?d?d?d?l?s?d?d
1,?l?l?d?d?d?l?l?w3?w3?l
1,?l?l?d?d?d?l?l?w2?l?l
1,?l?l?d?d?d?l?l?w2?l
1,?l?l?d?d?d?l?l?u?u
1,?l?l?d?d?d?l?l?s?w3
1,?l?l?d?d?d?l?l?s?l?w1?l
1,?l?l?d?d?d?l?l?s?l?l?s?d?s
1,?l?l?d?d?d?l?l?s?l?l?l
1,?l?l?d?d?d?l?l?s?l?l?d?d?d?l?l
1,?l?l?d?d?d?l?l?s?d?l?l?s?d
1,?l?l?d?d?d?l?l?l?w4?l?d
1,?l?l?d?d?d?l?l?l?w2?l?l
1,?l?l?d?d?d?l?l?l?w2?d
1,?l?l?d?d?d?l?l?l?s?w2
1,?l?l?d?d?d?l?l?l?s?s?l?l
1,?l?l?d?d?d?l?l?l?s?s
1,?l?l?d?d?d?l?l?l?s?l
1,?l?l?d?d?d?l?l?l?l?w3?s
1,?l?l?d?d?d?l?l?l?l?l?s
1,?l?l?d?d?d?l?l?l?l?l?l?l?l
1,?l?l?d?d?d?l?l?l?l?l?l?l
1,?l?l?d?d?d?l?l?l?l?l?l?d
1,?l?l?d?d?d?l?l?l?l?l?d?l?l?l?l?d?l?l
1,?l?l?d?d?d?l?l?l?l?l?d?l?l
1,?l?l?d?d?d?l?l?l?l?l?d?d?d
1,?l?l?d?d?d?l?l?l?l?d?w2?s
1,?l?l?d?d?d?l?l?l?l?d?s?l?d?l?l?s
1,?l?l?d?d?d?l?l?l?l?d?s?l
1,?l?l?d?d?d?l?l?l?l?d?l
1,?l?l?d?d?d?l?l?l?l?d?d?d?w2?l?l
1,?l?l?d?d?d?l?l?l?l?d?d?d?d?d
1,?l?l?d?d?d?l?l?l?d?w3?s
1,?l?l?d?d?d?l?l?l?d?l?l?l
1,?l?l?d?d?d?l?l?l?d?l?d?l?l
1,?l?l?d?d?d?l?l?l?d?l?d?l
1,?l?l?d?d?d?l?l?l?d?l
1,?l?l?d?d?d?l?l?l?d?d?l?l?l
1,?l?l?d?d?d?l?l?l?d?d?l?l?d?d?l
1,?l?l?d?d?d?l?l?l?d?d?l
1,?l?l?d?d?d?l?l?l?d?d?d?w2?d?d?d?d
1,?l?l?d?d?d?l?l?l?d?d?d?l?l?l
1,?l?l?d?d?d?l?l?l?d?d?d?l?l
1,?l?l?d?d?d?l?l?l?d?d?d?l
1,?l?l?d?d?d?l?l?l?d?d?d?d?w2
1,?l?l?d?d?d?l?l?d?w4
1,?l?l?d?d?d?l?l?d?w3?d
1,?l?l?d?d?d?l?l?d?s?d?d
1,?l?l?d?d?d?l?l?d?l?l?w2
1,?l?l?d?d?d?l?l?d?l?l?s?l?l?l?d
1,?l?l?d?d?d?l?l?d?l?l?s
1,?l?l?d?d?d?l?l?d?l?l?l?d?d?d
1,?l?l?d?d?d?l?l?d?l?l?l?d
1,?l?l?d?d?d?l?l?d?l?l?l
1,?l?l?d?d?d?l?l?d?l?l?d?l?d?d?d
1,?l?l?d?d?d?l?l?d?l?l?d?d?d
1,?l?l?d?d?d?l?l?d?l?d?l?l?d
1,?l?l?d?d?d?l?l?d?l?d?d?l?d?l?d
1,?l?l?d?d?d?l?l?d?d?w3
1,?l?l?d?d?d?l?l?d?d?w2?d?d
1,?l?l?d?d?d?l?l?d?d?w2
1,?l?l?d?d?d?l?l?d?d?s?l?l?s?s?s
1,?l?l?d?d?d?l?l?d?d?l?l?l?d?d
1,?l?l?d?d?d?l?l?d?d?l?l?l
1,?l?l?d?d?d?l?l?d?d?l?l?d?d?l
1,?l?l?d?d?d?l?l?d?d?l?d?d
1,?l?l?d?d?d?l?l?d?d?d?w4
1,?l?l?d?d?d?l?l?d?d?d?w2?l?s?s
1,?l?l?d?d?d?l?l?d?d?d?w2?d?d?d
1,?l?l?d?d?d?l?l?d?d?d?w2
1,?l?l?d?d?d?l?l?d?d?d?w1
1,?l?l?d?d?d?l?l?d?d?d?u?u?u
1,?l?l?d?d?d?l?l?d?d?d?l?w2?d?d
1,?l?l?d?d?d?l?l?d?d?d?l?l?l?d?d?d
1,?l?l?d?d?d?l?l?d?d?d?l?l?l
1,?l?l?d?d?d?l?l?d?d?d?d?l?l
1,?l?l?d?d?d?l?l?d?d?d?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?l?d?w4
1,?l?l?d?d?d?l?d?s
1,?l?l?d?d?d?l?d?l?w3
1,?l?l?d?d?d?l?d?l?s?l
1,?l?l?d?d?d?l?d?l?l?l?l?l
1,?l?l?d?d?d?l?d?l?l?l?d
1,?l?l?d?d?d?l?d?l?l?d?l?d
1,?l?l?d?d?d?l?d?l?d?l?d?l?d?l?l?l
1,?l?l?d?d?d?l?d?l?d?l?d?d?l?l?d?l
1,?l?l?d?d?d?l?d?l?d?d?l?d?d?d
1,?l?l?d?d?d?l?d?l?d?d?d?d
1,?l?l?d?d?d?l?d?d?w3?d
1,?l?l?d?d?d?l?d?d?w2?d?d
1,?l?l?d?d?d?l?d?d?w2
1,?l?l?d?d?d?l?d?d?l?l?l?l
1,?l?l?d?d?d?l?d?d?l?l?l?d
1,?l?l?d?d?d?l?d?d?l?d?l?d
1,?l?l?d?d?d?l?d?d?l?d?d?l?d?d
1,?l?l?d?d?d?l?d?d?l?d?d?d
1,?l?l?d?d?d?l?d?d?l?d?d
1,?l?l?d?d?d?l?d?d?d?l?s?s
1,?l?l?d?d?d?l?d?d?d?l?l?l
1,?l?l?d?d?d?l?d?d?d?l?l
1,?l?l?d?d?d?l?d?d?d?l?d?d?d
1,?l?l?d?d?d?l?d?d?d?l?d?d
1,?l?l?d?d?d?l?d?d?d?d?l
1,?l?l?d?d?d?l?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?l?d?d?d?d?d?d
1,?l?l?d?d?d?l?b?b?l?l
1,?l?l?d?d?d?l?b?b?b?b?d
1,?l?l?d?d?d?d?w4?w4
1,?l?l?d?d?d?d?w4?w2
1,?l?l?d?d?d?d?w4?s?l
1,?l?l?d?d?d?d?w4?d?d?d?d
1,?l?l?d?d?d?d?w4?d?d
1,?l?l?d?d?d?d?w3?w4?d?d?d?w3
1,?l?l?d?d?d?d?w3?w4
1,?l?l?d?d?d?d?w3?w3
1,?l?l?d?d?d?d?w3?w2
1,?l?l?d?d?d?d?w3?l?l
1,?l?l?d?d?d?d?w3?l?d?d
1,?l?l?d?d?d?d?w3?d?d?d
1,?l?l?d?d?d?d?w2?w4?w2
1,?l?l?d?d?d?d?w2?w4
1,?l?l?d?d?d?d?w2?w3
1,?l?l?d?d?d?d?w2?w2?w2
1,?l?l?d?d?d?d?w2?w2?d?d
1,?l?l?d?d?d?d?w2?w2?d
1,?l?l?d?d?d?d?w2?s?s
1,?l?l?d?d?d?d?w2?s?l?l?l
1,?l?l?d?d?d?d?w2?l?l?w2
1,?l?l?d?d?d?d?w2?l?d
1,?l?l?d?d?d?d?w2?l?b?b?l
1,?l?l?d?d?d?d?w2?d?l?l
1,?l?l?d?d?d?d?w2?d?d?w2
1,?l?l?d?d?d?d?w2?d?d?l?l?l
1,?l?l?d?d?d?d?w2?d?d?l?l
1,?l?l?d?d?d?d?w2?d?d?l
1,?l?l?d?d?d?d?w2?d?d?d?l?l
1,?l?l?d?d?d?d?w2?d?d?d?d?u?u
1,?l?l?d?d?d?d?w2?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?w1?d?d?l?l?l
1,?l?l?d?d?d?d?w1?d?d?l
1,?l?l?d?d?d?d?u?u?w2
1,?l?l?d?d?d?d?u?u?s?s?s?s
1,?l?l?d?d?d?d?u?u?l?l?d?d
1,?l?l?d?d?d?d?u?u?l?l
1,?l?l?d?d?d?d?u?u?d?d
1,?l?l?d?d?d?d?u?u?d
1,?l?l?d?d?d?d?u?s
1,?l?l?d?d?d?d?u?l?d?d?d
1,?l?l?d?d?d?d?s?w2?w2?l
1,?l?l?d?d?d?d?s?u?u
1,?l?l?d?d?d?d?s?u?d
1,?l?l?d?d?d?d?s?s?w1
1,?l?l?d?d?d?d?s?s?s?d?d?d?d
1,?l?l?d?d?d?d?s?s?d?d
1,?l?l?d?d?d?d?s?l?l?d?d?d?d
1,?l?l?d?d?d?d?s?l?d?w2
1,?l?l?d?d?d?d?s?l?d?s
1,?l?l?d?d?d?d?s?d?l
1,?l?l?d?d?d?d?s?d?d?d?d?s
1,?l?l?d?d?d?d?l?w4
1,?l?l?d?d?d?d?l?w3?l?l?d?d?l
1,?l?l?d?d?d?d?l?w3?l
1,?l?l?d?d?d?d?l?w2?w4
1,?l?l?d?d?d?d?l?w2?w2
1,?l?l?d?d?d?d?l?w2?d?d?d?d?d
1,?l?l?d?d?d?d?l?w2?d
1,?l?l?d?d?d?d?l?s?w2
1,?l?l?d?d?d?d?l?l?w3
1,?l?l?d?d?d?d?l?l?u?u?d?d?d?d?u?u
1,?l?l?d?d?d?d?l?l?s?w2
1,?l?l?d?d?d?d?l?l?s?l?s
1,?l?l?d?d?d?d?l?l?l?w4
1,?l?l?d?d?d?d?l?l?l?w3
1,?l?l?d?d?d?d?l?l?l?w2?w4
1,?l?l?d?d?d?d?l?l?l?s?s?s?l?d
1,?l?l?d?d?d?d?l?l?l?s
1,?l?l?d?d?d?d?l?l?l?l?l?d?d
1,?l?l?d?d?d?d?l?l?l?l?l?d
1,?l?l?d?d?d?d?l?l?l?l?d?s
1,?l?l?d?d?d?d?l?l?l?l?d?l
1,?l?l?d?d?d?d?l?l?l?l?d?d?d?d?l?l?d?d?d?d
1,?l?l?d?d?d?d?l?l?l?d?l?l?l?l
1,?l?l?d?d?d?d?l?l?l?d?l?d
1,?l?l?d?d?d?d?l?l?l?d?d?w3
1,?l?l?d?d?d?d?l?l?l?d?d?l
1,?l?l?d?d?d?d?l?l?l?d?d?d?d?l
1,?l?l?d?d?d?d?l?l?l?d?d?d?d?d?d
1,?l?l?d?d?d?d?l?l?d?l?d
1,?l?l?d?d?d?d?l?l?d?d?w2
1,?l?l?d?d?d?d?l?l?d?d?l?l
1,?l?l?d?d?d?d?l?l?d?d?d?l?l
1,?l?l?d?d?d?d?l?l?d?d?d?d?l?l?d?d
1,?l?l?d?d?d?d?l?l?d?d?d?d?l?l
1,?l?l?d?d?d?d?l?l?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?l?l?d?d?d?d?d?d
1,?l?l?d?d?d?d?l?d?u?u?l
1,?l?l?d?d?d?d?l?d?l?l?l?l
1,?l?l?d?d?d?d?l?d?l?l?l
1,?l?l?d?d?d?d?l?d?l?l?d?l?d?l?l?d
1,?l?l?d?d?d?d?l?d?l?l
1,?l?l?d?d?d?d?l?d?l?d?l?l
1,?l?l?d?d?d?d?l?d?l?d?l?d
1,?l?l?d?d?d?d?l?d?l?d?l
1,?l?l?d?d?d?d?l?d?l?d?d
1,?l?l?d?d?d?d?l?d?d?s?d?d
1,?l?l?d?d?d?d?l?d?d?l?l?l?l
1,?l?l?d?d?d?d?d?w4?w2?d?d?d?d?d?w4?d?l?d?l?w2?l?l?d?d?l?d?l?l?d?d?d?d?l?d?l?l?l?d?l?d?d?d?d?d?w4?w2?s?d?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?w4?w2
1,?l?l?d?d?d?d?d?w3?w3
1,?l?l?d?d?d?d?d?w3?l?l?w2
1,?l?l?d?d?d?d?d?w3?l?l
1,?l?l?d?d?d?d?d?w3?l
1,?l?l?d?d?d?d?d?w3?d?d?w2
1,?l?l?d?d?d?d?d?w3?d?d?d
1,?l?l?d?d?d?d?d?w2?w3?l
1,?l?l?d?d?d?d?d?w2?s?s
1,?l?l?d?d?d?d?d?w2?s?d
1,?l?l?d?d?d?d?d?w2?l?l?s
1,?l?l?d?d?d?d?d?w2?d?l
1,?l?l?d?d?d?d?d?w2?d?d?d?d?l
1,?l?l?d?d?d?d?d?w2?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?w1?l?l?d
1,?l?l?d?d?d?d?d?w1?d?d
1,?l?l?d?d?d?d?d?w1?d
1,?l?l?d?d?d?d?d?u?u?u?s?s
1,?l?l?d?d?d?d?d?u?u?l?l
1,?l?l?d?d?d?d?d?u?u?l?d
1,?l?l?d?d?d?d?d?u?l
1,?l?l?d?d?d?d?d?s?w3?l?s?w4?s?w2
1,?l?l?d?d?d?d?d?s?w2
1,?l?l?d?d?d?d?d?s?s?s
1,?l?l?d?d?d?d?d?s?l?w3?s
1,?l?l?d?d?d?d?d?s?l?w2
1,?l?l?d?d?d?d?d?s?l?l?d?w2
1,?l?l?d?d?d?d?d?s?l?l
1,?l?l?d?d?d?d?d?s?l?d?d?d?d?s?l?l
1,?l?l?d?d?d?d?d?s?d
1,?l?l?d?d?d?d?d?l?w4
1,?l?l?d?d?d?d?d?l?w3
1,?l?l?d?d?d?d?d?l?w2?l?d
1,?l?l?d?d?d?d?d?l?w2?d
1,?l?l?d?d?d?d?d?l?u?l?w2
1,?l?l?d?d?d?d?d?l?s?d?d?d?d
1,?l?l?d?d?d?d?d?l?s
1,?l?l?d?d?d?d?d?l?l?w3?l?d?d
1,?l?l?d?d?d?d?d?l?l?u?u
1,?l?l?d?d?d?d?d?l?l?s
1,?l?l?d?d?d?d?d?l?l?l?w4
1,?l?l?d?d?d?d?d?l?l?l?u?u?u?u
1,?l?l?d?d?d?d?d?l?l?l?l?w2
1,?l?l?d?d?d?d?d?l?l?l?l?l?d
1,?l?l?d?d?d?d?d?l?l?l?l?d
1,?l?l?d?d?d?d?d?l?l?l?d?l
1,?l?l?d?d?d?d?d?l?l?l?d?d?d?d?d
1,?l?l?d?d?d?d?d?l?l?l?d?d?d?d
1,?l?l?d?d?d?d?d?l?l?d?d?d?l?l?d?d
1,?l?l?d?d?d?d?d?l?l?d?d?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?l?l?d?d?d?d
1,?l?l?d?d?d?d?d?l?d?l?d?d
1,?l?l?d?d?d?d?d?l?d?d?l
1,?l?l?d?d?d?d?d?l?d?d?d?w2
1,?l?l?d?d?d?d?d?d?w4?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?w3?l?d?d?d?d
1,?l?l?d?d?d?d?d?d?w3?d?d?l?l
1,?l?l?d?d?d?d?d?d?w3?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?w3?d?d?d?d
1,?l?l?d?d?d?d?d?d?w3?d?d
1,?l?l?d?d?d?d?d?d?w3?d
1,?l?l?d?d?d?d?d?d?w2?w4
1,?l?l?d?d?d?d?d?d?w2?l?w2?l?l?l
1,?l?l?d?d?d?d?d?d?w2?l
1,?l?l?d?d?d?d?d?d?w2?d?s?s
1,?l?l?d?d?d?d?d?d?w2?d?d?l?l
1,?l?l?d?d?d?d?d?d?w2?d?d?d?d
1,?l?l?d?d?d?d?d?d?w1?l?l?l
1,?l?l?d?d?d?d?d?d?w1?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?u?l?l?u?u?u?l
1,?l?l?d?d?d?d?d?d?u?l
1,?l?l?d?d?d?d?d?d?s?w3
1,?l?l?d?d?d?d?d?d?s?s?w2?s
1,?l?l?d?d?d?d?d?d?s?s?d?d
1,?l?l?d?d?d?d?d?d?s?l?l?l?s?w2
1,?l?l?d?d?d?d?d?d?s?l?l?l
1,?l?l?d?d?d?d?d?d?l?s?l
1,?l?l?d?d?d?d?d?d?l?s?d
1,?l?l?d?d?d?d?d?d?l?l?w2?d
1,?l?l?d?d?d?d?d?d?l?l?w2
1,?l?l?d?d?d?d?d?d?l?l?s?l?l?l
1,?l?l?d?d?d?d?d?d?l?l?l?w2
1,?l?l?d?d?d?d?d?d?l?l?l?l?l?w2
1,?l?l?d?d?d?d?d?d?l?l?l?l?l?l
1,?l?l?d?d?d?d?d?d?l?l?l?l?l?d
1,?l?l?d?d?d?d?d?d?l?l?l?l?l
1,?l?l?d?d?d?d?d?d?l?l?l?d?l?l
1,?l?l?d?d?d?d?d?d?l?l?l?d?d?d?d
1,?l?l?d?d?d?d?d?d?l?l?d?s?s
1,?l?l?d?d?d?d?d?d?l?l?d?s
1,?l?l?d?d?d?d?d?d?l?l?d?d?w1
1,?l?l?d?d?d?d?d?d?l?l?d?d?d?d
1,?l?l?d?d?d?d?d?d?l?d?d?d?d?l?l?l?l
1,?l?l?d?d?d?d?d?d?l?d?d?d?d?l
1,?l?l?d?d?d?d?d?d?l?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?d?w3?d
1,?l?l?d?d?d?d?d?d?d?w2?s
1,?l?l?d?d?d?d?d?d?d?w2?l?l
1,?l?l?d?d?d?d?d?d?d?w2?d?l?s?l
1,?l?l?d?d?d?d?d?d?d?w2?d?d?d
1,?l?l?d?d?d?d?d?d?d?w2?d?d
1,?l?l?d?d?d?d?d?d?d?w1?w1?w1
1,?l?l?d?d?d?d?d?d?d?w1?u?u
1,?l?l?d?d?d?d?d?d?d?u?l?l
1,?l?l?d?d?d?d?d?d?d?u
1,?l?l?d?d?d?d?d?d?d?s?w2?l?l
1,?l?l?d?d?d?d?d?d?d?s?w2
1,?l?l?d?d?d?d?d?d?d?s?s?l?l
1,?l?l?d?d?d?d?d?d?d?s?l?l?w4
1,?l?l?d?d?d?d?d?d?d?s?l?l
1,?l?l?d?d?d?d?d?d?d?s?d?d?w2
1,?l?l?d?d?d?d?d?d?d?s?d?d?d?d?l?l
1,?l?l?d?d?d?d?d?d?d?s?b?b
1,?l?l?d?d?d?d?d?d?d?l?w2?l
1,?l?l?d?d?d?d?d?d?d?l?w2
1,?l?l?d?d?d?d?d?d?d?l?s?l?s?l
1,?l?l?d?d?d?d?d?d?d?l?s
1,?l?l?d?d?d?d?d?d?d?l?l?w3
1,?l?l?d?d?d?d?d?d?d?l?l?w2
1,?l?l?d?d?d?d?d?d?d?l?l?s
1,?l?l?d?d?d?d?d?d?d?l?l?d?d?d
1,?l?l?d?d?d?d?d?d?d?l?l?d?d
1,?l?l?d?d?d?d?d?d?d?l?d?l?l?d?l?l?d?d?d?l?d?d?d?d?d?d?d?l?l?d?l?l
1,?l?l?d?d?d?d?d?d?d?l?d?d?l?l?d
1,?l?l?d?d?d?d?d?d?d?l?d
1,?l?l?d?d?d?d?d?d?d?d?w4?l?l
1,?l?l?d?d?d?d?d?d?d?d?w4
1,?l?l?d?d?d?d?d?d?d?d?w3?l
1,?l?l?d?d?d?d?d?d?d?d?w3?d
1,?l?l?d?d?d?d?d?d?d?d?w2?w1?d?d?l
1,?l?l?d?d?d?d?d?d?d?d?w2?d?s
1,?l?l?d?d?d?d?d?d?d?d?w2?d
1,?l?l?d?d?d?d?d?d?d?d?u?u?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?d?d?s?s?s
1,?l?l?d?d?d?d?d?d?d?d?s?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?d?d?d?d?s?d?d
1,?l?l?d?d?d?d?d?d?d?d?l?w2?l?d?d?d?d?d?d?d?d?w2
1,?l?l?d?d?d?d?d?d?d?d?l?u
1,?l?l?d?d?d?d?d?d?d?d?l?l?s?s
1,?l?l?d?d?d?d?d?d?d?d?l?l?s
1,?l?l?d?d?d?d?d?d?d?d?l?l?l?l
1,?l?l?d?d?d?d?d?d?d?d?l?l?d?d
1,?l?l?d?d?d?d?d?d?d?d?l?l?d
1,?l?l?d?d?d?d?d?d?d?d?d?w3
1,?l?l?d?d?d?d?d?d?d?d?d?w2?d?d
1,?l?l?d?d?d?d?d?d?d?d?d?u?u?u
1,?l?l?d?d?d?d?d?d?d?d?d?s?s?s
1,?l?l?d?d?d?d?d?d?d?d?d?l?l?l?l?d?s
1,?l?l?d?d?d?d?d?d?d?d?d?l?l?d?d?d?d
1,?l?l?d?d?d?d?d?d?d?d?d?l?d?d
1,?l?l?d?d?d?d?d?d?d?d?d?d?w3?l
1,?l?l?d?d?d?d?d?d?d?d?d?d?u?u
1,?l?l?d?d?d?d?d?d?d?d?d?d?s?d?d?s
1,?l?l?d?d?d?d?d?d?d?d?d?d?s?d?d?d
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?s?s
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?s?l?l?d?l
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?s
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?l
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?d?w2
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?d?s
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?d?d?w2
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?l?l
1,?l?l?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d?d
1,?l?l?d?d?d?d?b?b
1,?l?l?d?d?b?b?l?l
1,?l?l?d?b?b?l?w2
1,?l?l?d?b?b?l?l?w3?l
1,?l?l?d?b?b?l?d?l
1,?l?l?b?w4
1,?l?l?b?w2?l?l
1,?l?l?b?l?w4
1,?l?l?b?l?w3
1,?l?l?b?l?w2?w4
1,?l?l?b?l?w2
1,?l?l?b?l?l?s
1,?l?l?b?l?l?l?b?l?d?d
1,?l?l?b?l?l?d?d
1,?l?l?b?l?d?d?d
1,?l?l?b?l?d
1,?l?l?b?b?w4?l?l
1,?l?l?b?b?w3?w4?l?d
1,?l?l?b?b?w3?w2?w4
1,?l?l?b?b?w3?w2
1,?l?l?b?b?w3?s?w2?l
1,?l?l?b?b?w3?l?w2?w4
1,?l?l?b?b?w3?l?w2?w3
1,?l?l?b?b?w3?l?w2?d?l?b?b?l?l
1,?l?l?b?b?w3?l?d
1,?l?l?b?b?w3?d?d?d
1,?l?l?b?b?w2?w3?d?d
1,?l?l?b?b?w2?w3?b?b?l
1,?l?l?b?b?w2?w2?l
1,?l?l?b?b?w2?w1?l
1,?l?l?b?b?w2?s?l?l?l
1,?l?l?b?b?w2?l?l?l?l
1,?l?l?b?b?w2?l?l?l?b?b?b?b?l?l?b?b?l
1,?l?l?b?b?w2?l?l?b?b
1,?l?l?b?b?w2?l?b?b?w2
1,?l?l?b?b?w2?l?b?b?l?l
1,?l?l?b?b?w2?b?b
1,?l?l?b?b?s?w2?s
1,?l?l?b?b?s
1,?l?l?b?b?l?w4?w3
1,?l?l?b?b?l?w4?l?l
1,?l?l?b?b?l?w4?l
1,?l?l?b?b?l?w4?d?d?d?d
1,?l?l?b?b?l?w3?w4
1,?l?l?b?b?l?w3?w2?w2
1,?l?l?b?b?l?w3?s?d?d
1,?l?l?b?b?l?w3?l?w3?l?l
1,?l?l?b?b?l?w3?b?b?l?s
1,?l?l?b?b?l?w2?u
1,?l?l?b?b?l?w2?s?w3
1,?l?l?b?b?l?w2?l?w2?l?d?d
1,?l?l?b?b?l?w2?l?l?l
1,?l?l?b?b?l?w2?l?l
1,?l?l?b?b?l?w2?d?d?w2
1,?l?l?b?b?l?w2?d?d?d?d?w2
1,?l?l?b?b?l?w2?d?d?d?d
1,?l?l?b?b?l?w2?b?b?l?l?s?b?b?l?l?l?l?s?s?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l?l
1,?l?l?b?b?l?s?w3?w4
1,?l?l?b?b?l?s?w1?l
1,?l?l?b?b?l?s?s?d?d?d?d?s?d
1,?l?l?b?b?l?s?s
1,?l?l?b?b?l?s?l
1,?l?l?b?b?l?s?d
1,?l?l?b?b?l?s
1,?l?l?b?b?l?l?w4?d
1,?l?l?b?b?l?l?w3?l?l
1,?l?l?b?b?l?l?w3?d?d
1,?l?l?b?b?l?l?w3?d
1,?l?l?b?b?l?l?w3?b?b?l
1,?l?l?b?b?l?l?w2?w3
1,?l?l?b?b?l?l?w2?w2?l?l
1,?l?l?b?b?l?l?w2?w1
1,?l?l?b?b?l?l?w2?s
1,?l?l?b?b?l?l?w2?l?l
1,?l?l?b?b?l?l?w2?d?d
1,?l?l?b?b?l?l?w1
1,?l?l?b?b?l?l?s?l?s
1,?l?l?b?b?l?l?s
1,?l?l?b?b?l?l?l?w2?w2
1,?l?l?b?b?l?l?l?s?s?b?b
1,?l?l?b?b?l?l?l?l?w3
1,?l?l?b?b?l?l?l?l?w2
1,?l?l?b?b?l?l?l?l?s
1,?l?l?b?b?l?l?l?l?l?l
1,?l?l?b?b?l?l?l?l?l?b?b?l?l?l
1,?l?l?b?b?l?l?l?l?l?b?b?l
1,?l?l?b?b?l?l?l?l?d
1,?l?l?b?b?l?l?l?l?b?b?l?l
1,?l?l?b?b?l?l?l?d?d?w2?s
1,?l?l?b?b?l?l?l?d?d?d
1,?l?l?b?b?l?l?l?b?b?l?w2
1,?l?l?b?b?l?l?l?b?b?l?l
1,?l?l?b?b?l?l?l?b?b?d?d?d
1,?l?l?b?b?l?l?d?d?d?d
1,?l?l?b?b?l?l?d
1,?l?l?b?b?l?l?b?b?l?w2?w2
1,?l?l?b?b?l?l?b?b?l?w2?l?l
1,?l?l?b?b?l?l?b?b?l?l?w2
1,?l?l?b?b?l?l?b?b?l?l?l?w2
1,?l?l?b?b?l?l?b?b?l?l?l?l
1,?l?l?b?b?l?l?b?b?l?l
1,?l?l?b?b?l?d?l?l?b?b?l
1,?l?l?b?b?l?d?d?w4
1,?l?l?b?b?l?d?d?w3?l
1,?l?l?b?b?l?d?d?l?l
1,?l?l?b?b?l?d?d?d?d?s
1,?l?l?b?b?l?b?b?l?w3
1,?l?l?b?b?l?b?b?l?l?l?l
1,?l?l?b?b?l?b?b?l?l?d
1,?l?l?b?b?l?b?b?l?l
1,?l?l?b?b?l?b?b
1,?l?l?b?b?d?d?w2?l?l?d?d?s?s
